Id,Label,indegree,outdegree,Degree,eigencentrality,clustering,modularity_class,stat_inf_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum
3035,3035,2,1,3,0.045065,0.5,3135,29,0.5,1,1.5,0,0,0,0,0,12694
3036,3036,2,1,3,0.045065,0.5,3136,29,0.5001,1,1.5001,0,0,0,0,0,12693
3037,3037,2,1,3,0.045065,0.5,3137,29,0.5001,1,1.5001,0,0,0,0,0,12692
3038,3038,2,1,3,0.045065,0.5,3138,29,0.5001,1,1.5001,0,0,0,0,0,12691
3039,3039,2,1,3,0.045065,0.5,3139,29,0.5001,1,1.5001,0,0,0,0,0,12690
3040,3040,2,1,3,0.045065,0.5,3140,29,0.0134,1,1.0134,0,0,0,0,0,12689
3041,3041,2,1,3,0.045065,0.5,3141,29,0,1,1,0,0,0,0,0,12688
3042,3042,2,1,3,0.045065,0.5,3142,29,0.51,1,1.51,0,0,0,0,0,12687
3043,3043,2,1,3,0.045065,0.5,3143,29,0.51,1,1.51,0,0,0,0,0,12686
3044,3044,2,1,3,0.045065,0.5,3144,29,0.3179,1,1.3179,0,0,0,0,0,12685
3045,3045,2,1,3,0.045065,0.5,3145,29,0,1,1,0,0,0,0,0,12684
3046,3046,2,1,3,0.045065,0.5,3146,29,0,1,1,0,0,0,0,0,12683
3047,3047,2,1,3,0.045065,0.5,3147,29,0.5,1,1.5,0,0,0,0,0,12682
3048,3048,2,1,3,0.045065,0.5,3148,29,0.5,1,1.5,0,0,0,0,0,12681
3049,3049,2,1,3,0.045065,0.5,3149,29,0.0189,1,1.0189,0,0,0,0,0,12680
3050,3050,2,1,3,0.045065,0.5,3150,29,0.0794,1,1.0794,0,0,0,0,0,12679
3051,3051,2,1,3,0.045065,0.5,3151,29,0.0117,1,1.0117,0,0,0,0,0,12678
3052,3052,2,1,3,0.045065,0.5,3152,29,0,1,1,0,0,0,0,0,12677
3053,3053,2,1,3,0.045065,0.5,3153,29,0.3179,1,1.3179,0,0,0,0,0,12676
3054,3054,2,1,3,0.045065,0.5,3154,29,0.0207,1,1.0207,0,0,0,0,0,12675
3055,3055,2,1,3,0.045065,0.5,3155,29,0,1,1,0,0,0,0,0,12674
3056,3056,2,1,3,0.045065,0.5,3156,29,0.0207,1,1.0207,0,0,0,0,0,12673
3057,3057,2,1,3,0.045065,0.5,3157,29,0.0207,1,1.0207,0,0,0,0,0,12672
3058,3058,2,1,3,0.045065,0.5,3158,29,0,1,1,0,0,0,0,0,12671
3059,3059,2,1,3,0.045065,0.5,3159,29,0,1,1,0,0,0,0,0,12670
3060,3060,2,1,3,0.045065,0.5,3160,29,0,1,1,0,0,0,0,0,12669
3061,3061,2,1,3,0.045065,0.5,3161,29,0.0207,1,1.0207,0,0,0,0,0,12668
3062,3062,2,1,3,0.045065,0.5,3162,29,0.5001,1,1.5001,0,0,0,0,0,12667
3063,3063,2,1,3,0.045065,0.5,3163,29,0,1,1,0,0,0,0,0,12666
3064,3064,2,1,3,0.045065,0.5,3164,29,0.0724,1,1.0724,0,0,0,0,0,12665
3065,3065,2,1,3,0.045065,0.5,3165,29,0.0724,1,1.0724,0,0,0,0,0,12664
3066,3066,2,1,3,0.045065,0.5,3166,29,0.0006,1,1.0006,0,0,0,0,0,12663
3067,3067,2,1,3,0.045065,0.5,3167,29,0.1,1,1.1,0,0,0,0,0,12662
3068,3068,2,1,3,0.045065,0.5,3168,29,0.002,1,1.002,0,0,0,0,0,12661
3069,3069,2,1,3,0.045065,0.5,3169,29,0.3742,1,1.3742,0,0,0,0,0,12660
3070,3070,2,1,3,0.045065,0.5,3170,29,0,1,1,0,0,0,0,0,12659
3071,3071,2,1,3,0.045065,0.5,3171,29,0.0005,1,1.0005,0,0,0,0,0,12658
3072,3072,2,1,3,0.045065,0.5,3172,29,0.5,1,1.5,0,0,0,0,0,12657
3073,3073,2,1,3,0.045065,0.5,3173,29,0.7505,1,1.7505,0,0,0,0,0,12656
3074,3074,2,1,3,0.045065,0.5,3174,29,0.625,1,1.625,0,0,0,0,0,12655
3075,3075,2,1,3,0.045065,0.5,3175,29,0.35,1,1.35,0,0,0,0,0,12654
3076,3076,2,1,3,0.045065,0.5,3176,29,0.36,1,1.36,0,0,0,0,0,12653
3077,3077,2,1,3,0.045065,0.5,3177,29,0.64,1,1.64,0,0,0,0,0,12652
3078,3078,2,1,3,0.045065,0.5,3178,29,0.72,1,1.72,0,0,0,0,0,12651
3079,3079,2,1,3,0.045065,0.5,3179,29,0.7604,1,1.7604,0,0,0,0,0,12650
3080,3080,2,1,3,0.045065,0.5,3180,29,0.549,1,1.549,0,0,0,0,0,12649
3081,3081,2,1,3,0.045065,0.5,3181,29,0.694,1,1.694,0,0,0,0,0,12648
3082,3082,2,1,3,0.045065,0.5,3182,29,0.4991,1,1.4991,0,0,0,0,0,12647
3083,3083,2,1,3,0.045065,0.5,3183,29,0.3969,1,1.3969,0,0,0,0,0,12646
3084,3084,2,1,3,0.045065,0.5,3184,29,0.4949,1,1.4949,0,0,0,0,0,12645
3085,3085,2,1,3,0.045065,0.5,3185,29,0.75,1,1.75,0,0,0,0,0,12644
3086,3086,2,1,3,0.045065,0.5,3186,29,0.0913,1,1.0913,0,0,0,0,0,12643
3087,3087,2,1,3,0.045065,0.5,3187,29,0.7,1,1.7,0,0,0,0,0,12642
3088,3088,2,1,3,0.045065,0.5,3188,29,0.5301,1,1.5301,0,0,0,0,0,12641
3089,3089,2,1,3,0.045065,0.5,3189,29,0.532,1,1.532,0,0,0,0,0,12640
3090,3090,2,1,3,0.045065,0.5,3190,29,0.6607,1,1.6607,0,0,0,0,0,12639
3091,3091,2,1,3,0.045065,0.5,3191,29,0.8363,1,1.8363,0,0,0,0,0,12638
3092,3092,2,1,3,0.045065,0.5,3192,29,0.7161,1,1.7161,0,0,0,0,0,12637
3093,3093,2,1,3,0.045065,0.5,3193,29,0.605,1,1.605,0,0,0,0,0,12636
3094,3094,2,1,3,0.045065,0.5,3194,29,0.7889,1,1.7889,0,0,0,0,0,12635
3095,3095,2,1,3,0.045065,0.5,3195,29,0.5,1,1.5,0,0,0,0,0,12634
3096,3096,2,1,3,0.045065,0.5,3196,29,0.556,1,1.556,0,0,0,0,0,12633
3097,3097,2,1,3,0.045065,0.5,3197,29,0.0492,1,1.0492,0,0,0,0,0,12632
3098,3098,2,1,3,0.045065,0.5,3198,29,0.5766,1,1.5766,0,0,0,0,0,12631
3099,3099,2,1,3,0.045065,0.5,3199,29,0.55,1,1.55,0,0,0,0,0,12630
3100,3100,2,1,3,0.045065,0.5,3200,29,0.51,1,1.51,0,0,0,0,0,12629
3101,3101,2,1,3,0.045065,0.5,3201,29,0.5,1,1.5,0,0,0,0,0,12628
3102,3102,2,1,3,0.045065,0.5,3202,29,0.5336,1,1.5336,0,0,0,0,0,12627
3103,3103,2,1,3,0.045065,0.5,3203,29,0.6667,1,1.6667,0,0,0,0,0,12626
3104,3104,2,1,3,0.045065,0.5,3204,29,0.61,1,1.61,0,0,0,0,0,12625
3105,3105,2,1,3,0.045065,0.5,3205,29,0.664,1,1.664,0,0,0,0,0,12624
3106,3106,2,1,3,0.045065,0.5,3206,29,0.75,1,1.75,0,0,0,0,0,12623
3107,3107,2,1,3,0.045065,0.5,3207,29,0.5,1,1.5,0,0,0,0,0,12622
3108,3108,2,1,3,0.045065,0.5,3208,29,0.4671,1,1.4671,0,0,0,0,0,12621
3109,3109,2,1,3,0.045065,0.5,3209,29,0.5606,1,1.5606,0,0,0,0,0,12620
3110,3110,2,1,3,0.045065,0.5,3210,29,0.4946,1,1.4946,0,0,0,0,0,12619
3111,3111,2,1,3,0.045065,0.5,3211,29,0.5547,1,1.5547,0,0,0,0,0,12618
3112,3112,2,1,3,0.045065,0.5,3212,29,0.605,1,1.605,0,0,0,0,0,12617
3113,3113,2,1,3,0.045065,0.5,3213,29,0.6055,1,1.6055,0,0,0,0,0,12616
3114,3114,2,1,3,0.045065,0.5,3214,29,0.8,1,1.8,0,0,0,0,0,12615
3115,3115,2,1,3,0.045065,0.5,3215,29,0.0673,1,1.0673,0,0,0,0,0,12614
3116,3116,2,1,3,0.045065,0.5,3216,29,0.6454,1,1.6454,0,0,0,0,0,12613
3117,3117,2,1,3,0.045065,0.5,3217,29,0.8471,1,1.8471,0,0,0,0,0,12612
3118,3118,2,1,3,0.045065,0.5,3218,29,0.0001,1,1.0001,0,0,0,0,0,12611
3119,3119,2,1,3,0.045065,0.5,3219,29,0.6511,1,1.6511,0,0,0,0,0,12610
3120,3120,2,1,3,0.045065,0.5,3220,29,0.0915,1,1.0915,0,0,0,0,0,12609
3121,3121,2,1,3,0.045065,0.5,3221,29,0.49,1,1.49,0,0,0,0,0,12608
3122,3122,2,1,3,0.045065,0.5,3222,29,0,1,1,0,0,0,0,0,12607
3123,3123,2,1,3,0.045065,0.5,3223,29,0.0001,1,1.0001,0,0,0,0,0,12606
3124,3124,2,1,3,0.045065,0.5,3224,29,0.001,1,1.001,0,0,0,0,0,12605
3125,3125,2,1,3,0.045065,0.5,3225,29,0.0545,1,1.0545,0,0,0,0,0,12604
3126,3126,2,1,3,0.045065,0.5,3226,29,0.318,1,1.318,0,0,0,0,0,12603
3127,3127,2,1,3,0.045065,0.5,3227,29,0.318,1,1.318,0,0,0,0,0,12602
3128,3128,2,1,3,0.045065,0.5,3228,29,0.6217,1,1.6217,0,0,0,0,0,12601
3129,3129,2,1,3,0.045065,0.5,3229,29,0.318,1,1.318,0,0,0,0,0,12600
3130,3130,2,1,3,0.045065,0.5,3230,29,0.3182,1,1.3182,0,0,0,0,0,12599
3131,3131,2,1,3,0.045065,0.5,3231,29,0.0034,1,1.0034,0,0,0,0,0,12598
3132,3132,2,1,3,0.045065,0.5,3232,29,0.0025,1,1.0025,0,0,0,0,0,12597
3133,3133,2,1,3,0.045065,0.5,3233,29,0.6564,1,1.6564,0,0,0,0,0,12596
3134,3134,2,1,3,0.045065,0.5,3234,29,0.3187,1,1.3187,0,0,0,0,0,12595
3135,3135,2,1,3,0.045065,0.5,3235,29,0.3187,1,1.3187,0,0,0,0,0,12594
3136,3136,2,1,3,0.045065,0.5,3236,29,0.3187,1,1.3187,0,0,0,0,0,12593
3137,3137,2,1,3,0.045065,0.5,3237,29,0.3187,1,1.3187,0,0,0,0,0,12592
3138,3138,2,1,3,0.045065,0.5,3238,29,0.3187,1,1.3187,0,0,0,0,0,12591
3139,3139,2,1,3,0.045065,0.5,3239,29,0.3187,1,1.3187,0,0,0,0,0,12590
3140,3140,2,1,3,0.045065,0.5,3240,29,0.3187,1,1.3187,0,0,0,0,0,12589
3141,3141,2,1,3,0.045065,0.5,3241,29,0.3187,1,1.3187,0,0,0,0,0,12588
3142,3142,2,1,3,0.045065,0.5,3242,29,0.3187,1,1.3187,0,0,0,0,0,12587
3143,3143,2,1,3,0.045065,0.5,3243,29,0.3187,1,1.3187,0,0,0,0,0,12586
3144,3144,2,1,3,0.045065,0.5,3244,29,0.3189,1,1.3189,0,0,0,0,0,12585
3145,3145,2,1,3,0.045065,0.5,3245,29,0.3187,1,1.3187,0,0,0,0,0,12584
3146,3146,2,1,3,0.045065,0.5,3246,29,0.3187,1,1.3187,0,0,0,0,0,12583
3147,3147,2,1,3,0.045065,0.5,3247,29,0.3187,1,1.3187,0,0,0,0,0,12582
3148,3148,2,1,3,0.045065,0.5,3248,29,0.3187,1,1.3187,0,0,0,0,0,12581
3149,3149,2,1,3,0.045065,0.5,3249,29,0.3187,1,1.3187,0,0,0,0,0,12580
3150,3150,2,1,3,0.045065,0.5,3250,29,0.05,1,1.05,0,0,0,0,0,12579
3151,3151,2,1,3,0.045065,0.5,3251,29,0.2524,1,1.2524,0,0,0,0,0,12578
3152,3152,2,1,3,0.045065,0.5,3252,29,0.0775,1,1.0775,0,0,0,0,0,12577
3153,3153,2,1,3,0.045065,0.5,3253,29,0.0775,1,1.0775,0,0,0,0,0,12576
3154,3154,2,1,3,0.045065,0.5,3254,29,0.0775,1,1.0775,0,0,0,0,0,12575
3155,3155,2,1,3,0.045065,0.5,3255,29,0.0775,1,1.0775,0,0,0,0,0,12574
3156,3156,2,1,3,0.045065,0.5,3256,29,0.0775,1,1.0775,0,0,0,0,0,12573
3157,3157,2,1,3,0.045065,0.5,3257,29,0.0005,1,1.0005,0,0,0,0,0,12572
3158,3158,2,1,3,0.045065,0.5,3258,29,0.1601,1,1.1601,0,0,0,0,0,12571
3159,3159,2,1,3,0.045065,0.5,3259,29,0.009,1,1.009,0,0,0,0,0,12570
3160,3160,2,1,3,0.045065,0.5,3260,29,0.009,1,1.009,0,0,0,0,0,12569
3161,3161,2,1,3,0.045065,0.5,3261,29,0.009,1,1.009,0,0,0,0,0,12568
3162,3162,2,1,3,0.045065,0.5,3262,29,0.009,1,1.009,0,0,0,0,0,12567
3163,3163,2,1,3,0.045065,0.5,3263,29,0.5045,1,1.5045,0,0,0,0,0,12566
3164,3164,2,1,3,0.045065,0.5,3264,29,0.009,1,1.009,0,0,0,0,0,12565
3165,3165,2,1,3,0.045065,0.5,3265,29,0.009,1,1.009,0,0,0,0,0,12564
3166,3166,2,1,3,0.045065,0.5,3266,29,0.009,1,1.009,0,0,0,0,0,12563
3167,3167,2,1,3,0.045065,0.5,3267,29,0.009,1,1.009,0,0,0,0,0,12562
3168,3168,2,1,3,0.045065,0.5,3268,29,0.009,1,1.009,0,0,0,0,0,12561
3169,3169,2,1,3,0.045065,0.5,3269,29,0.6524,1,1.6524,0,0,0,0,0,12560
3170,3170,2,1,3,0.045065,0.5,3270,29,0.6524,1,1.6524,0,0,0,0,0,12559
3171,3171,2,1,3,0.045065,0.5,3271,29,0.5523,1,1.5523,0,0,0,0,0,12558
3172,3172,2,1,3,0.045065,0.5,3272,29,0.49,1,1.49,0,0,0,0,0,12557
3173,3173,2,1,3,0.045065,0.5,3273,29,0.112,1,1.112,0,0,0,0,0,12556
3174,3174,2,1,3,0.045065,0.5,3274,29,0.0004,1,1.0004,0,0,0,0,0,12555
3175,3175,2,1,3,0.045065,0.5,3275,29,0,1,1,0,0,0,0,0,12554
3176,3176,2,1,3,0.045065,0.5,3276,29,0,1,1,0,0,0,0,0,12553
3177,3177,2,1,3,0.045065,0.5,3277,29,0.5326,1,1.5326,0,0,0,0,0,12552
3178,3178,2,1,3,0.045065,0.5,3278,29,0.377,1,1.377,0,0,0,0,0,12551
3179,3179,2,1,3,0.045065,0.5,3279,29,0,1,1,0,0,0,0,0,12550
3180,3180,2,1,3,0.045065,0.5,3280,29,0,1,1,0,0,0,0,0,12549
3181,3181,2,1,3,0.045065,0.5,3281,29,0,1,1,0,0,0,0,0,12548
3182,3182,2,1,3,0.045065,0.5,3282,29,0,1,1,0,0,0,0,0,12547
3183,3183,2,1,3,0.045065,0.5,3283,29,0,1,1,0,0,0,0,0,12546
3184,3184,2,1,3,0.045065,0.5,3284,29,0.0777,1,1.0777,0,0,0,0,0,12545
3185,3185,2,1,3,0.045065,0.5,3285,29,0.498,1,1.498,0,0,0,0,0,12544
3186,3186,2,1,3,0.045065,0.5,3286,29,0.7649,1,1.7649,0,0,0,0,0,12543
3187,3187,2,1,3,0.045065,0.5,3287,29,0.501,1,1.501,0,0,0,0,0,12542
3188,3188,2,1,3,0.045065,0.5,3288,29,0.5,1,1.5,0,0,0,0,0,12541
3189,3189,2,1,3,0.045065,0.5,3289,29,0.551,1,1.551,0,0,0,0,0,12540
3190,3190,2,1,3,0.045065,0.5,3290,29,0.5,1,1.5,0,0,0,0,0,12539
3191,3191,2,1,3,0.045065,0.5,3291,29,0.7857,1,1.7857,0,0,0,0,0,12538
3192,3192,2,1,3,0.045065,0.5,3292,29,0.5238,1,1.5238,0,0,0,0,0,12537
3193,3193,2,1,3,0.045065,0.5,3293,29,0.7439,1,1.7439,0,0,0,0,0,12536
3194,3194,2,1,3,0.045065,0.5,3294,29,0.7568,1,1.7568,0,0,0,0,0,12535
3195,3195,2,1,3,0.045065,0.5,3295,29,0.7458,1,1.7458,0,0,0,0,0,12534
3196,3196,2,1,3,0.045065,0.5,3296,29,0.715,1,1.715,0,0,0,0,0,12533
3197,3197,2,1,3,0.045065,0.5,3297,29,0.5012,1,1.5012,0,0,0,0,0,12532
3198,3198,2,1,3,0.045065,0.5,3298,29,0.5012,1,1.5012,0,0,0,0,0,12531
3199,3199,2,1,3,0.045065,0.5,3299,29,0.8295,1,1.8295,0,0,0,0,0,12530
3200,3200,2,1,3,0.045065,0.5,3300,29,0.5005,1,1.5005,0,0,0,0,0,12529
3201,3201,2,1,3,0.045065,0.5,3301,29,0.7677,1,1.7677,0,0,0,0,0,12528
3202,3202,2,1,3,0.045065,0.5,3302,29,0.7857,1,1.7857,0,0,0,0,0,12527
3203,3203,2,1,3,0.045065,0.5,3303,29,0.5008,1,1.5008,0,0,0,0,0,12526
3204,3204,2,1,3,0.045065,0.5,3304,29,0.5001,1,1.5001,0,0,0,0,0,12525
3205,3205,2,1,3,0.045065,0.5,3305,29,0.798,1,1.798,0,0,0,0,0,12524
3206,3206,2,1,3,0.045065,0.5,3306,29,0.6524,1,1.6524,0,0,0,0,0,12523
3207,3207,2,1,3,0.045065,0.5,3307,29,0.81,1,1.81,0,0,0,0,0,12522
3208,3208,2,1,3,0.045065,0.5,3308,29,0.7821,1,1.7821,0,0,0,0,0,12521
3209,3209,2,1,3,0.045065,0.5,3309,29,0.7053,1,1.7053,0,0,0,0,0,12520
3210,3210,2,1,3,0.045065,0.5,3310,29,0.7955,1,1.7955,0,0,0,0,0,12519
3211,3211,2,1,3,0.045065,0.5,3311,29,0.7567,1,1.7567,0,0,0,0,0,12518
3212,3212,2,1,3,0.045065,0.5,3312,29,0.7683,1,1.7683,0,0,0,0,0,12517
3213,3213,2,1,3,0.045065,0.5,3313,29,0.7684,1,1.7684,0,0,0,0,0,12516
3214,3214,2,1,3,0.045065,0.5,3314,29,0.8613,1,1.8613,0,0,0,0,0,12515
3215,3215,2,1,3,0.045065,0.5,3315,29,0.7683,1,1.7683,0,0,0,0,0,12514
3216,3216,2,1,3,0.045065,0.5,3316,29,0.7683,1,1.7683,0,0,0,0,0,12513
3217,3217,2,1,3,0.045065,0.5,3317,29,0.7683,1,1.7683,0,0,0,0,0,12512
3218,3218,2,1,3,0.045065,0.5,3318,29,0.7683,1,1.7683,0,0,0,0,0,12511
3219,3219,2,1,3,0.045065,0.5,3319,29,0.7683,1,1.7683,0,0,0,0,0,12510
3220,3220,2,1,3,0.045065,0.5,3320,29,0.5101,1,1.5101,0,0,0,0,0,12509
3221,3221,2,1,3,0.045065,0.5,3321,29,0.5745,1,1.5745,0,0,0,0,0,12508
3222,3222,2,1,3,0.045065,0.5,3322,29,0.0114,1,1.0114,0,0,0,0,0,12507
3223,3223,2,1,3,0.045065,0.5,3323,29,0.0114,1,1.0114,0,0,0,0,0,12506
3224,3224,2,1,3,0.045065,0.5,3324,29,0.01,1,1.01,0,0,0,0,0,12505
3225,3225,2,1,3,0.045065,0.5,3325,29,0.4511,1,1.4511,0,0,0,0,0,12504
3226,3226,2,1,3,0.045065,0.5,3326,29,0.0775,1,1.0775,0,0,0,0,0,12503
3227,3227,2,1,3,0.045065,0.5,3327,29,0.0114,1,1.0114,0,0,0,0,0,12502
3228,3228,2,1,3,0.045065,0.5,3328,29,0.5585,1,1.5585,0,0,0,0,0,12501
3229,3229,2,1,3,0.045065,0.5,3329,29,0.3176,1,1.3176,0,0,0,0,0,12500
3230,3230,2,1,3,0.045065,0.5,3330,29,0.3512,1,1.3512,0,0,0,0,0,12499
3231,3231,2,1,3,0.045065,0.5,3331,29,0.3867,1,1.3867,0,0,0,0,0,12498
3232,3232,2,1,3,0.045065,0.5,3332,29,0.5,1,1.5,0,0,0,0,0,12497
3233,3233,2,1,3,0.045065,0.5,3333,29,0.3181,1,1.3181,0,0,0,0,0,12496
3234,3234,2,1,3,0.045065,0.5,3334,29,0.2598,1,1.2598,0,0,0,0,0,12495
3235,3235,2,1,3,0.045065,0.5,3335,29,0.6524,1,1.6524,0,0,0,0,0,12494
3236,3236,2,1,3,0.045065,0.5,3336,29,0.4091,1,1.4091,0,0,0,0,0,12493
3237,3237,2,1,3,0.045065,0.5,3337,29,0.3172,1,1.3172,0,0,0,0,0,12492
3238,3238,2,1,3,0.045065,0.5,3338,29,0.3179,1,1.3179,0,0,0,0,0,12491
3239,3239,2,1,3,0.045065,0.5,3339,29,0.5,1,1.5,0,0,0,0,0,12490
3240,3240,2,1,3,0.045065,0.5,3340,29,0.5,1,1.5,0,0,0,0,0,12489
3241,3241,2,1,3,0.045065,0.5,3341,29,0.5,1,1.5,0,0,0,0,0,12488
3242,3242,2,1,3,0.045065,0.5,3342,29,0.0207,1,1.0207,0,0,0,0,0,12487
3243,3243,2,1,3,0.045065,0.5,3343,29,0.0207,1,1.0207,0,0,0,0,0,12486
3244,3244,2,1,3,0.045065,0.5,3344,29,0.3179,1,1.3179,0,0,0,0,0,12485
3245,3245,2,1,3,0.045065,0.5,3345,29,0.3179,1,1.3179,0,0,0,0,0,12484
3246,3246,2,1,3,0.045065,0.5,3346,29,0,1,1,0,0,0,0,0,12483
3247,3247,2,1,3,0.045065,0.5,3347,29,0.3179,1,1.3179,0,0,0,0,0,12482
3248,3248,2,1,3,0.045065,0.5,3348,29,0.26,1,1.26,0,0,0,0,0,12481
3249,3249,2,1,3,0.045065,0.5,3349,29,0.3171,1,1.3171,0,0,0,0,0,12480
3250,3250,2,1,3,0.045065,0.5,3350,29,0.1371,1,1.1371,0,0,0,0,0,12479
3251,3251,2,1,3,0.045065,0.5,3351,29,0.3171,1,1.3171,0,0,0,0,0,12478
3252,3252,2,1,3,0.045065,0.5,3352,29,0.3171,1,1.3171,0,0,0,0,0,12477
3253,3253,2,1,3,0.045065,0.5,3353,29,0.5134,1,1.5134,0,0,0,0,0,12476
3254,3254,2,1,3,0.045065,0.5,3354,29,0.5547,1,1.5547,0,0,0,0,0,12475
3255,3255,2,1,3,0.045065,0.5,3355,29,0.0722,1,1.0722,0,0,0,0,0,12474
3256,3256,2,1,3,0.045065,0.5,3356,29,0.0722,1,1.0722,0,0,0,0,0,12473
3257,3257,2,1,3,0.045065,0.5,3357,29,0.0722,1,1.0722,0,0,0,0,0,12472
3258,3258,2,1,3,0.045065,0.5,3358,29,0.5547,1,1.5547,0,0,0,0,0,12471
3259,3259,2,1,3,0.045065,0.5,3359,29,0,1,1,0,0,0,0,0,12470
3260,3260,2,1,3,0.045065,0.5,3360,29,0.0673,1,1.0673,0,0,0,0,0,12469
3261,3261,2,1,3,0.045065,0.5,3361,29,0,1,1,0,0,0,0,0,12468
3262,3262,2,1,3,0.045065,0.5,3362,29,0.5134,1,1.5134,0,0,0,0,0,12467
3263,3263,2,1,3,0.045065,0.5,3363,29,0.5154,1,1.5154,0,0,0,0,0,12466
3264,3264,2,1,3,0.045065,0.5,3364,29,0.5134,1,1.5134,0,0,0,0,0,12465
3265,3265,2,1,3,0.045065,0.5,3365,29,0.5134,1,1.5134,0,0,0,0,0,12464
3266,3266,2,1,3,0.045065,0.5,3366,29,0.5154,1,1.5154,0,0,0,0,0,12463
3267,3267,2,1,3,0.045065,0.5,3367,29,0.0113,1,1.0113,0,0,0,0,0,12462
3268,3268,2,1,3,0.045065,0.5,3368,29,0.0189,1,1.0189,0,0,0,0,0,12461
3269,3269,2,1,3,0.045065,0.5,3369,29,0.3061,1,1.3061,0,0,0,0,0,12460
3270,3270,2,1,3,0.045065,0.5,3370,29,0.49,1,1.49,0,0,0,0,0,12459
3271,3271,2,1,3,0.045065,0.5,3371,29,0.5547,1,1.5547,0,0,0,0,0,12458
3272,3272,2,1,3,0.045065,0.5,3372,29,0.0012,1,1.0012,0,0,0,0,0,12457
3273,3273,2,1,3,0.045065,0.5,3373,29,0,1,1,0,0,0,0,0,12456
3274,3274,2,1,3,0.045065,0.5,3374,29,0,1,1,0,0,0,0,0,12455
3275,3275,2,1,3,0.045065,0.5,3375,29,0,1,1,0,0,0,0,0,12454
3276,3276,2,1,3,0.045065,0.5,3376,29,0,1,1,0,0,0,0,0,12453
3277,3277,2,1,3,0.045065,0.5,3377,29,0.5134,1,1.5134,0,0,0,0,0,12452
3278,3278,2,1,3,0.045065,0.5,3378,29,0.3171,1,1.3171,0,0,0,0,0,12451
3279,3279,2,1,3,0.045065,0.5,3379,29,0.501,1,1.501,0,0,0,0,0,12450
3280,3280,2,1,3,0.045065,0.5,3380,29,0.5,1,1.5,0,0,0,0,0,12449
3281,3281,2,1,3,0.045065,0.5,3381,29,0.51,1,1.51,0,0,0,0,0,12448
3282,3282,2,1,3,0.045065,0.5,3382,29,0.51,1,1.51,0,0,0,0,0,12447
3283,3283,2,1,3,0.045065,0.5,3383,29,0.5134,1,1.5134,0,0,0,0,0,12446
3284,3284,2,1,3,0.045065,0.5,3384,29,0.5763,1,1.5763,0,0,0,0,0,12445
3285,3285,2,1,3,0.045065,0.5,3385,29,0.5883,1,1.5883,0,0,0,0,0,12444
3286,3286,2,1,3,0.045065,0.5,3386,29,0.5766,1,1.5766,0,0,0,0,0,12443
3287,3287,2,1,3,0.045065,0.5,3387,29,0.6854,1,1.6854,0,0,0,0,0,12442
3288,3288,2,1,3,0.045065,0.5,3388,29,0.5766,1,1.5766,0,0,0,0,0,12441
3289,3289,2,1,3,0.045065,0.5,3389,29,0.8603,1,1.8603,0,0,0,0,0,12440
3290,3290,2,1,3,0.045065,0.5,3390,29,0.5547,1,1.5547,0,0,0,0,0,12439
3291,3291,2,1,3,0.045065,0.5,3391,29,0.5,1,1.5,0,0,0,0,0,12438
3292,3292,2,1,3,0.045065,0.5,3392,29,0.5134,1,1.5134,0,0,0,0,0,12437
3293,3293,2,1,3,0.045065,0.5,3393,29,0.5134,1,1.5134,0,0,0,0,0,12436
3294,3294,2,1,3,0.045065,0.5,3394,29,0.5134,1,1.5134,0,0,0,0,0,12435
3295,3295,2,1,3,0.045065,0.5,3395,29,0.5134,1,1.5134,0,0,0,0,0,12434
3296,3296,2,1,3,0.045065,0.5,3396,29,0.5134,1,1.5134,0,0,0,0,0,12433
3297,3297,2,1,3,0.045065,0.5,3397,29,0.5134,1,1.5134,0,0,0,0,0,12432
3298,3298,2,1,3,0.045065,0.5,3398,29,0.5183,1,1.5183,0,0,0,0,0,12431
3299,3299,2,1,3,0.045065,0.5,3399,29,0.5183,1,1.5183,0,0,0,0,0,12430
3300,3300,2,1,3,0.045065,0.5,3400,29,0.5134,1,1.5134,0,0,0,0,0,12429
3301,3301,2,1,3,0.045065,0.5,3401,29,0.2503,1,1.2503,0,0,0,0,0,12428
3302,3302,2,1,3,0.045065,0.5,3402,29,0.0007,1,1.0007,0,0,0,0,0,12427
3303,3303,2,1,3,0.045065,0.5,3403,29,0,1,1,0,0,0,0,0,12426
3304,3304,2,1,3,0.045065,0.5,3404,29,0.6981,1,1.6981,0,0,0,0,0,12425
3305,3305,2,1,3,0.045065,0.5,3405,29,0.5,1,1.5,0,0,0,0,0,12424
3306,3306,2,1,3,0.045065,0.5,3406,29,0.7,1,1.7,0,0,0,0,0,12423
3307,3307,2,1,3,0.045065,0.5,3407,29,0.5,1,1.5,0,0,0,0,0,12422
3308,3308,2,1,3,0.045065,0.5,3408,29,0.5,1,1.5,0,0,0,0,0,12421
3309,3309,2,2,4,0.064665,0.5,3409,11,0,0.527,0.527,1,1,1,0,0,14618
3310,3310,3,1,4,0.092053,0.5,3410,11,0.1938,1,1.1938,0,0,0,0,0,14617
3311,3311,2,6,8,0.064665,0.142857,3411,11,0,-3.5,-3.5,1,1,1,490,0,14616
3312,3312,2,1,3,0.032779,0.5,3412,11,0,1,1,0,0,0,0,0,14615
